가맹점명,소재지도로명주소,위도,경도,카테고리,메뉴
신촌맛집,서울특별시 마포구 대흥로20길 10,37.55015629,126.9446549,양식,"가정식 등심 스테이크: 등심스테이크와 단호박스프, 아지다마고의 한상차림(사이즈별 가격 상이); 미도인 스테이크 덮밥: 부드러운 부챗살 스테이크를 올린 말이 필요없는 미도인 대표 덮밥; 400 스테이크 덮밥 (하루 7그릇 한정): 호주산 청정육 등심을 무려 400g이나 한그릇에 담았습니다., 오전 11시20분부터 7분께 정성껏 만들어 보답하겠습니다. *테이블당 1개주문가능; 등심 트리플 스테이크: 부드러운 육즙의 스테이크, 메쉬 포테이토와 대파 세상에 없는 환상적인 조화(사이즈별가격상이; 대창 등심 스테이크: 대창과 부드러운 육즙의 스테이크 과감하지만 멋진 콜라보(사이즈별 가격 상이); 곱창 등심 스테이크: 12시간저온숙성한 소곱창과 스테이크, 오직 미도인만이 구현하는 메뉴(사이즈별로 가격상이; 9첩반상(한정): 쉐프의 손길로 한땀한땀 정성을 들인 미도인 만의 한정 스페셜 메뉴 ( 오후 5시부터 7그릇 한정메뉴 ); 우니 스테이크 덮밥 한상차림(S): 바다의 맛이 일품인 우니와 미도인스테이크의 만남! 입에서 녹아버릴지도 몰라요 !; 단새우 스테이크 덮밥 한상차림(S): 단새우,생감태,스테이크의 특별한 만남! 고급스러운 한상차림에 담았습니다.; 등심 스테이크 덮밥 한상차림: 미도인 대표 등심스테이크 덮밥을 한상차림에 만나보세요 !; 큐브 스테이크 덮밥 한상차림: 인기덮밥 메뉴! 큐브 스테이크! 한상차림에 담았습니다!; 화산 불백 덮밥: 불맛 나는 돼지고기를 화산 모양으로 형상화한 비쥬얼 갑 강추 덮밥; 대창 덮밥: 말이 필요없는 맛!! 잘 손질된 대창을 매콤한 특제 양념과 불맛 나게 볶아낸 특별 덮밥; 곱창 대창 덮밥 (곱대): 미도인 만의 특별한 저온 숙성 방법과 매콤한 한국식 특제 소스를 곁들인 대한민국 최초 곱대덮밥; 대창 큐브 스테이크 덮밥: 스테이크와 대창을 함께 즐길수 있는 미도인만의 특별한 콜라보 메뉴"
신촌서서갈비,서울특별시 마포구 서강로20길 11,37.55393995,126.9365321,"육류,고기요리","소갈비 1대 150g: 20,000원"
신촌식당,서울특별시 마포구 마포대로14길 16,37.54828621,126.9562809,한식,"갑오징어 정식,두루치기, 쭈삼철판: 10,000원"
신촌일번지,서울특별시 마포구 신촌로 84,37.55554766,126.9349587,"순대,순댓국","곱창순대: 19,000원; 순대국(보통): 10,000원; 술국: 순대는 안들어가요; 모듬순대(특): 33,000원; 모듬고기(보통): 29,000원; 순대국(특): 11,000원"
안녕꽃게씨,서울특별시 마포구 월드컵로36길 54,37.56853673,126.9059198,한식,간장게장 정식: 간장게장 1미(300g)+반찬4종+ 밥+국; 꽃게 해물탕(1인분): 국산꽃게 해물탕+반찬 4종+밥+; 모둠 생선구이: 고등어1마리 + 가자미 1마리 + 조기1마리 + 반찬4종 +국 1 + 밥 1 (생선 수급에 따라 종류가 달라질 수 있습니다); 성게 미역국: 성게미역국+반찬4종+밥
오목집 마포점,서울특별시 마포구 도화길 50-6,37.54178057,126.9511775,"족발,보쌈","족발(中): 쟁반막국수(小)+양배추&소스+부추무침+무생채+야채스틱+상추+깻잎+새우젓+쌈장+고추+마늘+음료 355ml; 족발(大): 쟁반막국수(小)+양배추&소스+부추무침+무생채+야채스틱+상추+깻잎+새우젓+쌈장+고추+마늘+음료 355ml; 매운족발: 쟁반막국수(小)+부추무침+무생채+야채스틱+상추+깻잎+새우젓+쌈장+고추+마늘+음료 355ml; 냉채족발: 쟁반막국수(小)+부추무침+무생채+야채스틱+상추+깻잎+새우젓+쌈장+고추+마늘+음료 355ml; 쟁반막국수: 16,000원"
오봉도시락 상암점,서울특별시 마포구 월드컵로42길 12,37.5780055,126.8826861,"도시락,컵밥","백두산도시락: 백미,소불고기,제육볶음.돈까스,삼겹살 100g,떡갈비,새우튀김,4종반찬,쌈채소,유기농김,컵생수,믹스너트,소스 .물티슈; 삼겹살쌈밥도시락: 삼겹살200g,마늘,쌈채소,쌈장,오색전,부추전,김치전,반찬4종,; 서울도시락: 돈까스, 제육볶음, 계란말이, 비엔나 소시지,반찬4종; 설악산도시락: 백미, 제육볶음, 떡갈비, 생선까스, 새우튀김, 반찬5종; 육해공도시락: 남도떡갈비,매콤오징어볶음,순살치킨,고로케,비엔나소시지, 샐러드, 웨지튀김감자"
예쁜돼지상암점,서울특별시 마포구 월드컵북로 375,37.57757398,126.8907233,"육류,고기요리","커플세트(2인): 국내산 1등급 생삼겹살+생목살소금구이+마포껍데기+키조개관자; 돼부장세트(3인): 국내산 1등급 생삼겹살+생가브리살+소꽃진갈비살+마포껍데기+키조개관자; 마포껍데기: 7,000원; 김치말이국수: 7,000원; 된장국밥: 7,000원; 김치찌개: 5,000원; 된장찌개: 3,000원; 돼지한판SET: 70,000원; 생항정살(도드람포크): 19,000원; 생가브리살(도드람포크): 18,000원; 쁜과장세트(3인): 국내산 1등급 생삼겹살+생목살소금구이+소항아리양념갈비살+마포껍데기+키조개관자; 지사장세트(4인): 국내산 1등급 생삼겹살+생목살소금구이+소항아리양념갈비살+소꽃진갈비살+마포껍데기+키조개관자; 도드람으뜸생삼겹살: 국내산 1등급브랜드육인 도드람포크 최고등급인 으뜸 암돼지만을 사용합니다; 명품생목살소금구이: 국내산 최고급브랜드육을 참숯 직화화로구이로 맛있게 드실수 있습니다. 소고기 관자 버섯삼합으로 드실수있는셋트와 돼지고기 껍데기 관자삼합으로 드실수 있는 다양한 셋트가 구성되어 있습니"
옌타이,서울특별시 마포구 마포대로4길 44,37.53778354,126.946515,중식당,"옌타이짬뽕: 15,000원; 차돌짬뽕: 10,000원; 해물짬뽕: 9,000원; 짜장면: 6,000원; 탕수육(대): 27,000원; 탕수육(중): 22,000원; 깐풍새우: 32,000원; 볶음밥: 8,000원; 돈까스: 9,000원; 탕수육 소: 16,000원; 중화비빔짬뽕: 10,000원; 중화비빔짬짜: 10,000원; 군만두: 5,000원"
옛날김치찌개전문점,서울특별시 마포구 마포대로8길 31,37.5460391,126.9548637,한식,"생고기 김치찌개: 8,000원; 꽁치 김치찌개: 8,000원; 참치김치찌개: 8,000원; 오징어볶음: 10,000원; 제육볶음: 9,000원; 육개장: 9,000원; 매운갈비찜: 11,000원; 소불고기: 11,000원; 생고기모듬(삼겹살+목살+항정살): 45,000원; 삼겹살: 180g; 목살: 180g; 항정살: 150g; 김치전: 10,000원; 부추전: 10,000원; 두부김치: 18,000원"
연탄대로,서울특별시 마포구 잔다리로6길 20-8,37.551874,126.9203437,돼지고기구이,연탄 묵은지 삼겹살(200g): 연탄으로만 구은 삼겹살에 묵은지!; 연탄 고추장 불고기(230g): 50시간 숙성 연탄 고추장 불고기!; 연탄 간장 불고기(230g): 50시간 숙성 연탄 간장 불고기!
연탄불소금구이,서울특별시 마포구 망원로 15,37.55625013,126.8984183,"육류,고기요리","껍데기: 8,000원; 소금구이: 12,000원; 목살: 14,000원; 삼겹살: 15,000원; 돼지갈비: 14,000원; 막창: 13,000원; 갈매기살: 14,000원; 등갈비: 14,000원; 항정살: 15,000원"
연탄생고기집,서울특별시 마포구 연남로13길 13,37.56657225,126.9166567,"육류,고기요리","생삼겹살: 15,000원; 생목살: 15,000원; 항정살: 16,000원; 잔치국수: 5,000원; 소세지버섯: 7,000원"
연탄생고기집 서교점,서울특별시 마포구 월드컵북로5나길 18,37.55737356,126.9167558,"육류,고기요리","단짠단짝 돼지갈비: 수제 양념 숙성갈비.; 꼬들한 꼬들살: 흔히 뒷고기라 부르는 머리 뒷부분 특수부위; 뚱돼지 생삼겹: 15,000원; 두툼 뚱목살: 15,000원; 그 시절 연탄 생갈비: 15,000원; 쫀득한 항정살: 17,000원; 등심덧살 가브리: 16,000원; 꼬수운 초벌막창: 초벌 숙성되어 잡내가 없고 부드러움; 쫄깃 껍데기: 씹는 식감이 좋고 잡내가 없이 달콤함"
연피랑,서울특별시 마포구 동교로46길 3,37.56281223,126.9252456,"해물,생선요리","연피랑 모듬(중): 59,000원; 연피랑 모듬 플래터: 숙성회와 매장에 있는 모든 해산물 총집합; 깻잎 막회(소): 35,000원; 자연산 돌문어 숙회: 33,000원; 통영 자연산 돌멍게: 35,000원; 모듬 물회(계절메뉴): 39,000원; 전복 내장 파스타: 20,000원; 연피랑 모듬(소): 숙성회와 해산물; 깻잎 막회(중): 48,000원; 깻잎 막회(대): 60,000원; 우니(성게알) 한판: 33,000원; 통영 가리비찜: 33,000원; 통영 자연산 참소라 숙회: 33,000원; 한우 육회 낙지 탕탕이: 42,000원; 우니 한우 육회: 42,000원"
연희김밥,서울특별시 마포구 월드컵로13길 17,37.55552997,126.9092987,김밥,"연희김밥: 3,500원; 멸치김밥: 4,500원; 참치김밥: 4,500원; 꼬마김밥: 1,500원; 장조림김밥: 4,500원; 오징어김밥: 4,500원; 오징어꼬마김밥: 1,500원; 치즈김밥: 4,500원; 김치김밥: 4,000원; 매콤한멸치김밥: 4,500원; 청량고추김밥: 4,500원"
연희동할머니네,서울특별시 마포구 성미산로 100,37.56143537,126.9185194,한식,"생선구이 백반: 9,000원"
연희옥DMC,서울특별시 마포구 월드컵북로54길 25,37.58209253,126.8889879,"순대,순댓국","순대국정식: 11,000원; 순대국(보통): 7,000원; 순대국(특): 8,000원; 얼큰순대국(보통): 8,000원; 수육국밥: 8,500원; 돼지고기김치찜: 8,000원"
연희중식,서울특별시 마포구 양화로1길 32,37.55009059,126.9105915,중식당,"연희탕수육: 국내산 한돈 안심만을 사용하여 이틀간 저온숙성을 통해 튀겨지는 육즙 가득 탕수육; 해물짬뽕: 갖은 야채와 생물바지락, 오징어, 새우 등이 들어간 시원한 해물짬뽕; 짜장면: 국산양파를 사용하여 연희중식의 특별 춘장소스로 볶아낸 짜장면; 해물백짬뽕: 전혀 맵지 않은 담백하고 시원한 맛의 해물백짬뽕; 볶음밥: 통통한 새우살을 넣어 만든 볶음밥과 맛있는 짜장소스; 마파두부 덮밥: 연두부를 사용하여 부드럽게 조리한 돼지고기 마파두부; 연희가지덮밥: 가지를 부드럽게 조리하여 새송이 버섯과 함께 볶아낸 돼지고기 가지덮밥; 광동식 볶음면: 계란면을 사용하여 비법 간장소스를 넣고 맛있는 야채와 함께 볶아 낸 볶음면; 양장피: 여러가지 건강에 좋은 해산물, 야채들과 고추잡채를 얹어서 겨자소스에 버무려 먹는 대표 냉채; 팔보채: 8가지 좋은 재료를 넣어 굴소스, 두반장과 함께 재빨리 볶아 낸 맛있는 요리"
열날개,서울특별시 마포구 마포대로11길 15-8,37.54866482,126.9532427,닭요리,"열날개: 12,000원; 열닭발: 매운숯불닭발; 순살불닭: 17,000원; 치즈순살불닭: 20,000원; 영계통구이: 10,000원; 뼈없는 닭발: 16,000원; 오돌뼈: 17,000원; 닭똥집: 17,000원; 계란찜: 7,000원; 주먹밥: 3,000원"
열정갈비,서울특별시 마포구 월드컵북로48길 9,37.57676273,126.8942521,"육류,고기요리","수제 생갈비1인: 15,000원; 수제 양념갈비1인: 15,000원; 수제 포삼겹살: 15,000원; 소주: 4,000원; 맥주: 5,000원"
열정국밥,서울특별시 마포구 월드컵북로27길 12,37.56698827,126.9089874,국밥,돼지국밥: -국밥+공기밥 -2인 1찬 제공 -> 깍두기+새우젓/고추/마늘/양파/쌈장/양념장; 모듬국밥: -국밥+공기밥 -2인 1찬 제공 -> 깍두기+새우젓/고추/마늘/양파/쌈장/양념장; 살코기국밥: -국밥+공기밥 -2인 1찬 제공 -> 깍두기+새우젓/고추/마늘/양파/쌈장/양념장; 내장국밥: -국밥+공기밥 -2인 1찬 제공 -> 깍두기+새우젓/고추/마늘/양파/쌈장/양념장; 순대국밥: -국밥+공기밥 -2인 1찬 제공 -> 깍두기+새우젓/고추/마늘/양파/쌈장/양념장
염리국수,서울특별시 마포구 숭문2길 5,37.54695867,126.9457863,국수,"고기국수: 9,000원; 멸치국수: 6,000원; 비빔국수: 8,000원; 교자만두: 6,000원; 냉콩국수: 9,000원"
영광굴비정식,서울특별시 마포구 대흥로 43,37.54469653,126.9386775,"해물,생선요리","보리굴비: 19,000원; 영광굴비: 17,000원; 영광간장게장: 25,000원; 영광간장게장(특): 변동; 영광조기매운탕: 30,000원; 영광덕자찜(병어): 70,000원; 영광덕자찜(병어) 특: 90,000원"
영동감자탕,서울특별시 마포구 월드컵북로5길 17,37.5569693,126.9178708,감자탕,"감자탕 대: 41,000원; 감자탕 중: 35,000원; 감자탕 소: 29,000원; 뼈추가: 18,000원; 뚝배기 감자탕: 9,000원"
연남제비,서울특별시 마포구 성미산로 186,37.56308029,126.9259888,"육류,고기요리","제주흑목살 2인분: 38,000원; 베요타100% 이베리코목살: 19,000원; 어머니 된장찌개: 8,000원; 갓김치찌개: 8,000원; 마약간장계란찜: 4,000원; 제주 흑오겹살2인분: 38,000원; 제주 백오겹살: 18,000원; 제주 가브리살: 17,000원; 제주 항정살: 19,000원; 동치미국수: 6,000원; 비빔국수: 6,000원"
연남취향,서울특별시 마포구 연희로1길 36,37.56046495,126.9257321,양식,"회오리 오므라이스: 부드러운 회오리 오므라이스, 소고기로 볶아낸 감칠맛 나는 필라프; 항정매콤크림파스타: 저온에 정성들여 익힌 항정살, 부드러운 크림소스에 숨겨진 매콤함의 콜라보; 수비드 포크 스테이크: 12시간 숙성한 고기를 숙성해 만든 쫀득하고 미디엄 레어의 스테이크 , 그릴드 야채구이; 통삼겹 로제 파스타: 통째로 익힌 삼겹스테이크, 진한 토마토소스에 크림을 넣어 만든 수제 로제 소스 파스타; 바다향봉골레파스타: 이탈리아맛 그대로 바다향이 입혀진 파스타; 치킨커리 리조또: 13,000원"
연남파도,서울특별시 마포구 성미산로 153-14,37.56500986,126.9231653,이자카야,모듬 사시미 2인: 제철 생선으로 구성된 사시미 모리아와세; 모듬 스시: 제철 생선으로 구성된 스시; 트러플 광어 세비체: 하우스 스폐셜 메뉴; 사바보우즈시: 제주산 고등어 봉초밥; 마라 아나고 튀김: 하우스 스폐셜 메뉴; 오징어 먹물 크로켓: 하우스 스폐셜 메뉴; 미소쯔께 메로구이: 미소 베이스로 맛을 극대화한 메로구이; 금태구이: 제주산 최상급 금태; 소꼬리 스지찜: 부드러운 식감의 일품요리; 모츠나베: 담백한 일품요리; 한우차돌 스키야키: 달달한 일품요리
연남해장국,서울특별시 마포구 연희로 21-8,37.56080281,126.9262252,해장국,뼈해장국: 변동; 선지해장국: 변동; 콩나물해장국: 변동; 순두부해장국: 변동; 우거지해장국: 변동; 감자탕: 변동; 뼈다귀감자탕: 변동; 우거지감자탕: 변동; 김치감자탕: 변동
연안식당 마포점,서울특별시 마포구 토정로35길 29,37.54104749,126.9447378,"해물,생선요리",꼬막비빔밥: ※ 매장별로 가격대가 상이할 수 있습니다.; 해물뚝배기: 변동; 꼬막무침(소면): 변동; 꽃게살비빔밥: 변동; 뚝배기꼬막비빔밥: 변동
연어로만,서울특별시 마포구 홍익로 10,37.55372523,126.9236938,"초밥,롤","아부리 초밥: 연어를 토치로 구운 불맛이 가득한 초밥 불로 익힌 생연어 초밥, 데리야끼&크림소스 제공; 연어구이 크림 파스타: 18,900원; 두꺼어 사시미: 두툼한 식감이 기가 막히는 두꺼운 연어!!!! 두꺼어를 먹으면 연어의 참된맛을 알게된다!! 두껍게 썰어 식감이 좋은 생연어+채소크림양파+매운소스 제공; 생연어 정식: 생연어초밥, 아부리초밥, 생연어사시미, 샐러드, 반우동; 생연어 초밥: A급 생연어로 만든 초밥; 눈꽃 생연어 크림치즈 초밥: 19,900원; 생연어 덮밥: 배가 고플때 다양한 채소와 연어와 초고추장과 함께 쓱싹쓱싹~"
연어롭다,서울특별시 마포구 동교로38길 42,37.56105914,126.9256783,일식당,"생연어모듬: 35,000원; 생연어사시미: 25,000원; 생연어타다끼: 20,000원; 생연어와 크림치즈롤: 16,000원; 명란 로제 파스타: 18,000원; 연어스테이크와 리조또: 21,000원; 매콤 크림 파스타: 18,000원; 미소 바지락 파스타: 18,000원; 치킨가라아게: 10,000원; 게살크림고로케 3ea: 8,000원; 새우장 6ea: 15,000원; 생연어 초밥 10ea: 16,000원; 생연어 덮밥: 12,000원; 버터새우장밥: 11,000원; 연어 추가: 10,000원"
연우김밥,서울특별시 마포구 와우산로 31,37.5473192,126.9228084,김밥,"유부김밥: 담백한맛의 김밥입니다; 명태김밥: 강원도에서 공수해온 명태회 베이스의 연우김밥만의 스페셜 김밥입니다; 연우김밥: 기본에 충실한 김밥입니다; 참치김밥: 5,000원; 소고기김밥: 여러분들이 아시는 그맛; 더블치즈김밥: 5,000원; 매운멸치김밥: 5,000원; 꽃나물 김밥: 웰빙의 느낌이 그대로 느껴지는 맛입니다"
역전우동0410 마포대흥역점,서울특별시 마포구 백범로 129,37.54641771,126.9457486,"우동,소바","역전돈까스: 국내산 통등심의 도톰하고 부드러운 돈까스에 데미글라스소스가 어우려진 경양식 돈까스; 더블치즈돈까스: 국내산 통등심의 도톰한 돈까스와 두가지의 고소한 치즈의 깊은 맛을 느낄 수 있는 돈까스; 유린기돈까스: 푸짐한 야채와 상큼한 유린기 소스의 조합으로 기분좋게 즐길 수 있는 돈까스; 모둠까스: 돈까스+새우튀김+치킨을 한 그릇 한번에 즐길 수 있는 실속 메뉴; 구운파닭국수: 부드러운 닭가슴살과 구운 대파의 풍미가 어우러진 메뉴 쌀쌀한 날씨에는 구운파닭국수; 역전비빔면: 새콤달콤한 소스와 아삭한 야채가 어우러진 비빔물면(비빔국수); 우볶이: 학교 앞 추억의 떡볶이 국물과 탱글탱글 우동의 맵단짠 절묘한 조화; 옛날우동: 진한 가쓰오 국물맛과 쫄깃한 면발의 만남이 일품인 역전우동0410의 대표 우동메뉴; 김치우동: 볶음 김치가 얹어져 더욱 시원하고 깊은 맛을 내는 역전우동0410만의 특별한 우동; 오뎅우동: 큼지막한 오뎅이 더해져 더욱 깊고 풍부한 우동의 맛을 느낄 수 있는 메뉴; 냉우동: 살얼음이 동동 띄워진 시원한 우동국물이 여름철 더위를 싹~가시게 하는 시원한 별미; 야채튀김우동: 진한 가쓰오 국물맛과 고소한 야채튀김의 조화로운 만남; 새우튀김우동: 고소하고 바삭한 새우튀김을 얹은 우동; 모둠어묵우동: 푸짐하게 담았다 풍성한 어묵과 담백한 국물이 식사로 좋은 우동; 냉모밀: 사계절 내내 사랑받는 역전우동0410 만의 시원, 담백한 냉모밀"
역전우동0410홍대입구역점,서울특별시 마포구 어울마당로 127-1,37.5559537,126.9240764,"우동,소바","역전돈까스: 국내산 통등심의 도톰하고 부드러운 돈까스에 데미글라스소스가 어우려진 경양식 돈까스; 더블치즈돈까스: 국내산 통등심의 도톰한 돈까스와 두가지의 고소한 치즈의 깊은 맛을 느낄 수 있는 돈까스; 유린기돈까스: 푸짐한 야채와 상큼한 유린기 소스의 조합으로 기분좋게 즐길 수 있는 돈까스; 모둠까스: 돈까스+새우튀김+치킨을 한 그릇 한번에 즐길 수 있는 실속 메뉴; 구운파닭국수: 부드러운 닭가슴살과 구운 대파의 풍미가 어우러진 메뉴 쌀쌀한 날씨에는 구운파닭국수; 역전비빔면: 새콤달콤한 소스와 아삭한 야채가 어우러진 비빔물면(비빔국수); 우볶이: 학교 앞 추억의 떡볶이 국물과 탱글탱글 우동의 맵단짠 절묘한 조화; 옛날우동: 진한 가쓰오 국물맛과 쫄깃한 면발의 만남이 일품인 역전우동0410의 대표 우동메뉴; 김치우동: 볶음 김치가 얹어져 더욱 시원하고 깊은 맛을 내는 역전우동0410만의 특별한 우동; 오뎅우동: 큼지막한 오뎅이 더해져 더욱 깊고 풍부한 우동의 맛을 느낄 수 있는 메뉴; 냉우동: 살얼음이 동동 띄워진 시원한 우동국물이 여름철 더위를 싹~가시게 하는 시원한 별미; 야채튀김우동: 진한 가쓰오 국물맛과 고소한 야채튀김의 조화로운 만남; 새우튀김우동: 고소하고 바삭한 새우튀김을 얹은 우동; 모둠어묵우동: 푸짐하게 담았다 풍성한 어묵과 담백한 국물이 식사로 좋은 우동; 냉모밀: 사계절 내내 사랑받는 역전우동0410 만의 시원, 담백한 냉모밀"
연가정,서울특별시 마포구 동교로22길 38,37.55431169,126.9179205,"칼국수,만두","칼국수: 닭과 멸치로 오랜 시간 우려낸 진하고 맑은 육수와 생면으로 만든 칼국수; 닭곰탕: 닭/멸치 육수에 표고버섯의 풍미가 어우러진 국밥; 비빔면: (여름계절메뉴) 명태회무침을 곁들인 새콤달콤한 비빔 칼국수; 초계냉칼국수: (여름계절메뉴) 톡 쏘는 겨자 소스와 새콤한 닭육수로 만든 살얼음 가득한 냉칼국수; 들깨새우칼국수: (봄계절메뉴) 새우, 들깨, 버터가 어우러진 고소한 칼국수; 오리칼국수: (겨울계절메뉴) 오리고기에 미나리와 들깨를 곁들인 보양식 칼국수; 물만두: 수제 물만두"
연교,서울특별시 마포구 연희로1길 65,37.56160874,126.9266664,"딤섬,중식만두","성쟁바오: 7,000원; 오향닭(소): 12,000원; 궈티에: 7,000원"
연남 광안리,서울특별시 마포구 동교로 258-1,37.56278335,126.9250423,생선회,"광안숙성회: 매일 새벽 갓 잡은 고기를 최적의 조건으로 숙성해 회맛이 잘나도록 두툼하게 썰어드립니다.; 대방어회: 10kg 이상의 돼지 大방어를 당일 숙성하여 두툼하게 썹니다 제철에만 판매됩니다.; 육반연반: 숙성 生연어/ 암소 肉사시미; 생연어회: 입안에서 샤르르~~ 녹는 생연어회 두툼하게 썰어서 입안 가득 고소함이 느껴집니다.; 육사시미: 도축한지 3일이 안된 암소만을 취급합니다. 쫄깃하고 고소한 육사시미의 맛을 느껴 보세요~; 생멸치찌개: 부산 기장에서 올라온 손가락만한 생멸치를 먹기 좋게 손질해 선상 어부들 먹던 방식 그대로; 사이드: 9,000원"
연남 흑돼지,서울특별시 마포구 동교로32길 3,37.56084164,126.9245495,돼지고기구이,"흑돼지오겹살: 지리산에서 직접 공수한 버크셔 K 흑돼지를 웻 에이징 숙성시켜 육즙과 풍미가 우수합니다; 김치전골: 국내산 김장김치와 지리산 흑돼지를 사용하여 육수와 함께 보글보글 끓여낸 전골요리; 김치전골(스팸): 국내산 김장김치와 지리산 흑돼지, 스팸이 만나 기가막힌 국물과 건더기가 예술인 전골요리; 비빔라면(팔도): 고기와 함께 곁들이기 좋은 새콤달콤한 팔도비빔면을 쫄깃쫄깃하게 비벼드립니다"
연남동 느루,서울특별시 마포구 동교로32길 3,37.56084164,126.9245495,양식,"채끝등심 200g: 잘 숙성된 채끝등심 & 메쉬드포테이토 & 치미추리소스 & 소금 와사비; 시금치트러플오일뇨끼: 쫀득한 뇨끼 시금치 소스 , 새우 그리고 트러플오일; 가브리살멜젓오일파스타(생면): 홍합멸치페스토, 가브리살, 할라피뇨, 깻잎; 깐넬로니: 판체타, 라구소스, 리코타치즈, 시금치소스, 토마토소스; 가브리살 250g: 코울슬로 & 와사비; 아라비아따스파게티(생면): 통베이컨, 피망, 토마토소스, 스파게티생면, 리코타치즈, 바질오일; 트러플화이트라구(생면): 장시간 볶은 라구소스에 트러플오일로 마무리한 파스타 (딸레아뗄레); 관자새우크림파스타: 새우, 관자, 크림 (쌀알 모양으로 생긴 리소면); 청양크림뇨끼: 판체타 & 청양고추 & 크림소스 & 아몬드; 감바스: 20,000원; 카프래제샐러드: 토마토, 치즈, 바질; 가리비관자구이: 가리비관자 & 타르타르소스 & 버터 & 방울토마토피클; 카치오페페(생면): 오징어, 미역, 먹물스파게티 ,레지아노치즈, 후추; 홍합스튜: 홍합, 새우, 관자, 화이트와인 & 토마토소스; 하몽그린샐러드: 13,000원"
연남복돼지,서울특별시 마포구 동교로 248-1,37.56202185,126.9245326,돼지고기구이,"급냉삼겹살: 15,000원; 생삼겹살: 16,000원; 목살: 16,000원; 항정살: 18,000원; 소갈비살: 18,000원; 소막창: 20,000원; 된장찌개: 3,000원; 계란찜(추가시): 2,000원; 공기밥: 1,000원; 볶음밥: 4,000원; 비빔냉명: 6,000원; 물냉면: 6,000원; 소주(참이슬,처음처럼,새로,진로): 5,000원; 맥주(카스,테라,켈리): 5,000원; 한라산(21도): 7,000원"
엔소쿠,서울특별시 마포구 홍익로5안길 32,37.55348488,126.9211127,돈가스,"하루카츠: 달콤하고 부드러운 특제소스와 바삭한 일본식 돈카츠의 조화가 일품인 하루엔소쿠 대표메뉴; 특로스카츠: 최상급 생등심의 풍부한 육즙과 고소한 지방의 풍미가 매력적인 스페셜카츠; 특히레카츠: 지방이 적어 담백하고 부드러운 식감이 좋은 안심 돈카츠; 생선카츠: 겉은 바삭 속은 부드럽고 담백한 생선카츠와 타르타르 소스의 찰떡궁합; 모듬카츠: 3가지 인기메뉴를 한번에 즐길 수 있는 치즈, 등심, 생선카츠로 구성된 모듬 돈카츠; 핫카츠: 한번 맛보면 계속 생각나는 중독성 있는 매운 소스와 바삭한 돈카츠의 만남; 치즈카츠: 돈카츠안에 모짜렐라 치즈가 듬뿍 들어가 고소함이 입안 가득 퍼지는 치즈카츠; 스노우치즈카츠: 입 안에서 살살 녹아 내리는 자연산 치즈의 깊고 부드러운 맛과 매콤한 소스의 감동적인 조화; 김치나베우동: 칼칼한 육수에 김치와 치즈의 조화를 이룬 풍부한 맛, 퓨전 카츠 전골 메뉴; 김치카츠나베: 칼칼한 김치 육수에 바삭한 등심카츠와 치즈를 함께 즐기는 퓨전 돈카츠 전골 메뉴; 사누끼우동: 탱글탱글한 사누끼면과 함께 즐기는 뜨끈한 가쓰오 우동국물; 새우튀김우동: 바삭하게 튀겨낸 새우와 함께 즐기는 사누끼우동; 돈코츠라멘: 돼지뼈를 제대로 고아 만들어 없애고 육수의 진한 맛과 구수함만을 살린 전통 돈코츠라멘; 매운돈코츠라멘: 돈코츠라멘에 얼큰함을 더해 중독성 있는 매운맛이 매력적인 라멘; 돈카츠돈부리: 부드러운 돈카츠와 특제 간장소스의 조화가 일품인 일본식 덮밥"
엘비스텍,서울특별시 마포구 연남로1길 26,37.56041832,126.9216014,스페인음식,"감바스 알 아히오: 15,500원; 스페니쉬 오믈렛: 11,000원; 후에보 프리또: 16,000원; 부라타치즈 샐러드: 18,000원; 관자새우구이: 14,000원; 카스텔베트라노 올리브와 토마토: 7,000원; 트러플오일 감자튀김: 10,900원; 한치구이와 그린소스: 16,000원; 레몬 크림새우: 15,900원; 매콤한 오징어 홍합스튜: 25,000원; 에그인헬: 15,000원; 봉골레 파스타: 15,000원; 명란오일 파스타: 15,000원; 관자 오일 파스타: 17,000원; 스파이스 새우크림 파스타: 16,000원"
엠에이,서울특별시 마포구 동교로 106,37.55448185,126.9138777,바(BAR),"글렌리벳 12y: 12,000원; 글렌피딕 12y: 13,000원"
