가맹점명,소재지도로명주소,위도,경도,카테고리,메뉴
미식반점,서울특별시 광진구 군자로 70 나동 107호,37.5492588,127.0710583,중식당,"짜장면: 돼지고기와 양파를 춘장과 함께 볶아낸 정통 짜장면; 고기짬뽕: 돼지고기와 숙주가 올라간 진한 불맛이 매력적인 교동식 고기짬뽕; 탕수육: (中) 25,000원 (大) 32,000원 새콤 달콤한 소스가 올라간 정통식 탕수육; 중화특밥: 각종 해산물과 야채를 중화미식 특제소스에 볶아 맛을 낸 덮밥; 특면: 각종 해산물과 야채를 중화미식 특제소스에 볶아 맛을 낸 특면; 찹쌀탕수육: (中) 28,000원 (大) 35,000원 돼지 등심을 바삭하고 촉촉하게 튀겨 특제소스; 깐풍기: (中) 29,000원 (大) 36,000원 닭고기를 튀겨서 깐풍소스에 볶아낸 요리; 라조기: 바삭하게 튀긴 닭고기에 매콤한 소스를 묻혀 볶아낸 요리; 삼선짬뽕탕: 신선한 해산물이 가득한 술안주로 제격인 매콤 칼칼한 짬뽕탕 (면사리 추가 별도); 삼선짬뽕: 신선한 해산물과 야채가 푸짐하게 들어가 국물이 시원한 해물짬뽕; 쟁반짜장: 해산물이 들어간 약간 매콤한 1인 쟁반짜장; 잡탕밥: 왕새우와 해삼, 각종 야채와 해산물이 들어가는 중화미식의 근본 메뉴; 야채볶음밥: 즉석에서 볶아내어 불향이 입혀진 짜장 소스와 곁들여먹는 볶음밥; 사천탕수육: (中) 28,000원 (大) 35,000원 매콤 달콤한 소스에 볶아낸 탕수육; 칠리새우: (中) 29,000 (大) 36,000 바삭하게 튀긴 중새우를 칠리소스와 함께 볶아낸 요리"
미아리우동집,서울특별시 광진구 천호대로 677 102호,37.5508175,127.0907309,"우동,소바","야채김밥: 3,500원; 비빔밥: 8,000원; 우동: 6,000원; 새우만두: 4,000원; 콩국수: 8,500원; 어묵우동: 7,500원; 김밥: 3,500원; 참치김밥: 4,500원; 매운소고기김밥: 4,500원; 얼큰우동: 7,000원; 쫄면: 7,000원; 잔치국수: 7,000원; 비빔국수: 7,000원; 열무국수: 7,500원"
미아리우동집,서울특별시 광진구 아차산로29길 67 1층(화양동),37.5437315,127.0694181,"우동,소바","야채김밥: 3,500원; 비빔밥: 8,000원; 우동: 6,000원; 새우만두: 4,000원; 콩국수: 8,500원; 어묵우동: 7,500원; 김밥: 3,500원; 참치김밥: 4,500원; 매운소고기김밥: 4,500원; 얼큰우동: 7,000원; 쫄면: 7,000원; 잔치국수: 7,000원; 비빔국수: 7,000원; 열무국수: 7,500원"
미예한식,서울특별시 광진구 광나루로56길 29 지하1층 116호 117호 (구의동 프라임 프라자상가),37.5370933,127.0976075,한식,"오늘의 집밥: 정갈하고 맛있는 밥 한술, 술 한잔을 추구하는 미예한식입니다. 내 가족이 먹는다는 마음으로 정성스럽게 만들겠습니다."
미식가 참치,서울특별시 광진구 뚝섬로 669 1층,37.5319141,127.0838097,생선회,"혼술 골드: 참다랑어중뱃살 포함 22p -포장배달메뉴- (홀 메뉴 별도); 혼술 vip: 참다랑어배꼽살,대뱃살,중뱃살,특수부위포함 22p -포장배달메뉴- (홀 메뉴 별도); 미식가참치: 참다랑어대뱃살.특수부위 포함 35p/55p -포장배달메뉴- (홀 메뉴 별도); 럭셔리한판: 참다랑어배꼽살,대뱃살,중뱃살,특수부위 포함 35p/55p -포장배달메뉴- (홀 메뉴 별도); 혼마구로 한판: 혼마구로 배꼽.뱃살.특수부위로만 구성 35p/55p -포장배달메뉴- (홀 메뉴 별도)"
미미고 찹쌀꽈배기 광나루점,서울특별시 광진구 아차산로 591 1층 102호(광장동),37.5461594,127.1049218,베이커리,미미고 꽈배기: 미미고 꽈배기; 미미고 꽈배기 3개: 미미고 꽈배기 3개; 카스테라 꽈배기: 카스테라 꽈배기; 팥 도너츠: 팥 도너츠; 고구마 도너츠: 고구마 도너츠; 찰도너츠: 찰도너츠; 흑미팥 찰도너츠: 흑미팥 찰도너츠; 핫도그(불고기/매콤): 핫도그(불고기/매콤); 야채고로케: 야채 고로케; 치즈볼: 치즈볼; 생도너츠: 생도너츠; 미니붕어빵(5개): 미니붕어빵(5개); 아메리카노: 아메리카노; 아메리카노(ice): 아메리카노(ice); 미미고 식혜: 미미고 식혜
미미전병,서울특별시 광진구 뚝섬로27길 55 1층 103호 (자양동),37.5383023,127.066521,중식당,"찌엔빙(전병과자): 6,000원; 지단관병: 6,000원; 카오냉면: 6,000원; 지리우: 6,000원; 쟈스단: 6,000원; 쟈또푸쭈안: 6,000원"
미분당,서울특별시 광진구 군자로3길 27 1층 (화양동),37.544187,127.0700575,베트남음식,"차돌박이 쌀국수: 부드러운 차돌박이가 단독으로 올라간 진한 육수의 쌀국수 입니다.; 양지 쌀국수: 양지살이 단독으로 올라간 진한 육수의 쌀국수 입니다.; 차돌양지 쌀국수: 부드러운 차돌박이와 양지살이 올라간 진한 육수의 쌀국수 입니다.; 차돌양지힘줄 쌀국수: 부드러운 차돌박이, 양지, 쫀득한 힘줄이 차례로 올라간 미분당 인기메뉴 입니다.; 힘줄 쌀국수: 쫀득한 힘줄을 단독으로 즐기실 수 있는 쌀국수 메뉴 입니다.; 모듬전식: 미분당의 모든 사이드로 구성된 튀김 세트 입니다.; 고구마 짜조: 달달한 고구마 무스가 꽉 차있는 미분당 사이드 짜조 입니다.; 새우롤: 고소한 새우가 바삭한 식감으로 튀겨진 미분당 사이드 메뉴입니다.; 웨딩쇼마이: 한 입에 먹기 좋은 크기의 미분당 사이드 메뉴 입니다.; 버팔로 윙: 노릇하고 바삭하게 구워진 버팔로 윙으로 미분당 쌀국수와 함께 먹기 좋습니다.; 감자말이새우: 촉촉한 새우를 바삭한 감자롤이 감싸 겉바속촉이 완벽한 튀김 메뉴입니다.; 하노이맥주: 6,500원; 사이공맥주: 6,500원; 타이거맥주: 6,500원; 사이다: 2,500원"
미사리밀빛초계국수건대점,서울특별시 광진구 아차산로 312 1층 (자양동),37.5377749,127.0773676,국수,"초계국수: 10,000원; 비빔국수: 10,000원; 닭반마리칼국수(온면): 10,000원; 들깨칼국수(온면): 10,000원; 육계장칼국수(온면): 10,000원; 매생이굴칼국수(온면)동절기: 10,000원; 도토리묵밥: 9,000원; 도토리해물파전: 17,000원; 도토리전병: 13,000원; 메밀왕만두: 6,000원; 소주,맥주,막걸리: 5,000원; 복분자: 13,000원; 콜라, 사이다: 2,000원; 국수사리추가: 2,000원"
미선사천마라탕,서울특별시 광진구 동일로18길 78 성동속셈 (자양동),37.538657,127.0669352,중식당,"마파두부: 6,000원; 홍사삼겹살: 10,000원; 뼈조림: 10,000원"
미소야,서울특별시 광진구 구의강변로 106 101동 B102호 (구의동 삼성쉐르빌),37.539821,127.0949267,돈가스,"로스카츠: 10,000원; 히레카츠: 11,000원; 치즈돈카츠: 11,500원; 생선카츠: 10,000원; 돈카츠명란특선정식: 14,500원; 스페셜카츠정식: 13,500원; 옛날식 달콤한 로스카츠: 11,000원; 매콤로스카츠: 11,000원; 매콤치즈카츠: 12,500원; 고구마 치즈 돈카츠: 11,500원; 통치즈카츠: 12,500원; 매운철판돈카츠: 11,000원; 돈카츠김치우동전골: 10,000원; 우삼겹우동전골: 10,000원; 카츠모밀 알밥정식: 11,000원"
미스터빠삭,서울특별시 광진구 영화사로 37-1 1층,37.556543,127.0912272,돈가스,"빠삭모듬정식: 안심돈까스(1p)+볼카츠(1p)+새우튀김(1p)+미니모밀or우동; 치즈모듬정식: 치즈돈까스(1p)+볼카츠(1p)+새우튀김(1p)+미니모밀or우동; 씨푸드모듬정식: 생선까스(2p)+새우튀김(2p)+미니모밀or우동; 왕돈까스: 부드러운 국내산 등심을 사용한 돈까스의 참 맛 왕돈까스; 매운왕돈까스: 매운맛의 끝판왕, 느끼함ZERO! 깔끔하게 매운 왕돈까스; 로스카츠: 육즙을 그대로 느낄 수 있는 국내산 통등심을 사용한 등심돈까스; 통안심카츠: 입속에서 살살 녹는 부드러운 국내산 안심; 모짜렐라 치즈카츠: 100%자연 치즈가 입안에서 녹아내리는 치즈돈까스의 끝판왕; 눈꽃치즈김치알밥정식: 눈처럼 내린 치즈와 함께 맛볼 수 있는 고소한 알밥; 직화낙지알밥정식: 매콤한 낙지볶음에 불맛을 더한 돌솥알밥; 돈까스회오리오므라이스: 눈으로 느끼고 맛으로 전하는 빠삭만의 회오리 오므라이스; 직화제육덮밥: 고추장 양념에 불맛을 더한 한국인이 가장 좋아하는 고기 덮밥; 돼지갈비덮밥(부타동): 달콤한 간장소스를 베이스로 한 일본식 고기 덮밥; 낙지덮밥: 태양초 고춧가루로 맛을 낸 매콤한 리얼 낙지덮밥; 제육직화유부: 취향 저격 불맛을 더한 매콤한 제육과 새콤한 유부의 조합!"
미스터손두부보쌈,서울특별시 광진구 아차산로 262 스타시티 지하1층 76,37.5377268,127.0723894,두부요리,"순두부 보쌈정식: 2인 이상; 순두부 모듬전골: 2인 이상; 해물 순두부: 10,500원; 만두 순두부: 10,500원; 소고기 순두부: 10,500원; 모듬 계란말이: 12,000원; 들깨 순두부: 10,500원; 김치 순두부: 10,500원; 곱창 순두부: 14,000원; 참치 순두부: 10,500원; 햄치즈순두부: 10,500원; 버섯순두부: 12,000원; 어묵순두부: 10,500원"
옥이네국밥,서울특별시 광진구 능동로49길 19 1층(중곡동),37.5645019,127.0822562,국밥,돼지국밥: 국내산 사골로 직접 우린 깔끔한 국물에 살코기가 듬뿍 들어간 옥이네 대표 메뉴; 순대국밥: 쫄깃한 순대와 살코기가 듬뿍 들어간 담백한 순대국밥; 순대버섯전골: 순대/고기/버섯/야채가 듬뿍 들어간 얼큰한 전골. 술안주로 제격!; 술국: 살코기/오소리감투/순대가 들어간 칼칼~한 국물 메뉴; 수육 (소): 국내산 돼지고기를 부드럽게 삶아낸 수육; 수육 (대): 국내산 돼지고기를 부드럽게 삶아낸 수육; 접시순대: 쫄깃한 찰순대 / 야채로 속이 꽉 찬 토종순대 2가지 메뉴
미각,서울특별시 광진구 능동로13길 117 1층,37.5464914,127.0674826,양꼬치,"마라양꼬치 1인분(10개): 일반 생양꼬치에 비해 액긴 매운맛 얼얼한맛. 냉동 아닌 냉장된 호주산 청정 양고기를 사용하여 신선한 재료에서 나오는 기본적 담백함과 깔끔함을 베이스로 부드러운 식감을 즐기보세요~; 양꼬치 1인분(10개): 다른 양꼬치집들과 달리 냉동이 아닌 냉장된 호주산 청정 양고기를 사용하여 신선한 재료에서 나오는 기본적인 담백함과 깔끔함을 베이스로 부드러운 식감을 즐기실 수 있습니다.; 마라탕 100g: 국물류가 땡길때는 마라탕! 중국본토의 맛 그대로! 미각 유일 유명 프랜차이즈 ""하이디라오"" 마라탕 소스를 사용. 푸짐한 양과 알찬 재료들! 매운맛인데 자꾸 먹고 싶어지는 이맛은뭐지; 마라향궈(마라샹궈) 100g: 북경요리사 손세프의 업그레이드된 맛의 마라샹궈; 양갈비살 1인분(10개): 선홍빛 색감만 봐도 느껴지는 신선함 - 신선한 냉장 양갈비로 잡내 전혀 없이 숫향이 밴 고기맛을 제대로 느끼실 수 있습니다. 더욱 꼬들하면서 고소합니다. 맥주와도 잘 어울립니다.; 무한리필 훠궈 1인당: 안양역, 안양일번가 주변애소 유일하게 무한리필로 훠궈 드리고 있습니다. 업그레이드된 맛!; 꿔바로우 小: 꿀맛탱 겉바속촉 꿔바로우 추천메뉴; 꿔바로우 大: 북경 10년 세프의 겉바속촉 꿔바로우!; 고급양갈비 2인분(±500g): 호주산 청정 냉장 양고기만을 사용! 상급 고기품질 양갈비~; 가지볶음: 가지에 대한 편견이 싹 사라지는 가지볶음!! 정녕 내가 왜 이 가지볶음을 몰랐단 말인가!! 다른데서는 맛볼 수 없는 가지볶음입니다. 묘한 겉바속촉!! 바삭함이 솰아있는 베스트요리!; 지삼선: 신선한 가지와 감자와 피망 - 땅에서 자라는 세가지 ""지삼선(따싼시엔)"" 요리입니다. 가지볶음과 양대산맥이라 할 수 있는 최고의 요리 최고의 맛을 자랑합니다.; 우육면 (수타) new: 손세프의 기획메뉴 수타 우육면 ※ 사진은 참고용입니다. 촬영되는데로 실물을 올리겠습니다.; 마라양갈비살 1인분(10개): 매운 소스가 발라져 있지만 맵지 않은 맛있는 꿀맛! 마라~양~갈~비~살!; 무한리필 훠궈 초등학생: 안양역, 안양일번가 주변애소 유일하게 무한리필로 훠궈 드리고 있습니다. 업그레이드된 맛!; 궈보러우 中: 다른곳에서는 맛볼 수 없는 꿔바로우 - 더욱 겉바속촉한 맛!!"
미각의발견,서울특별시 광진구 자양로50길 37 1층,37.5523949,127.094322,"육류,고기요리",한우특수부위: 한우 암소 특수부위
미건테이블,서울특별시 광진구 동일로 260 6층,37.5546494,127.0713535,한식,"프리미엄 특선 (1人당): 특선밥상 구성에 구절판,갈비찜,계절 요리가 추가된 상견례/칠순/팔순 잔치를 위한 상차림!; 특선밥상(1人당): 미건테이블의 시그니처 메뉴, 명인이 선보이는 영양 꽉 찬 조화로운 건강 밥상"
미락,서울특별시 광진구 면목로 169 (중곡동),37.568351,127.0824694,"해물,생선요리","산골뱅이: 35,000원; 피문어 숙회: 35,000원; 비단멍게+해삼: 30,000원; 홍어 삼합: 45,000원; 자연산 아나고회: 25,000원; 자연산 굴: 20,000원; 생대구 지리: 30,000원; 제철 생선: 20,000원"
문가네본가면옥,서울특별시 광진구 아차산로51길 92 1층 (구의동),37.5410367,127.085486,한식,"미나리 생삼겹살: 미나리와 곁들려먹는 한돈 삼겹살; 숯불돼지갈비: 13,000원; 후식냉면: 4,000원; 칼만두: 8,000원; 칼국수: 6,500원; 떡만두국: 6,000원; 손만두: 5,000원; 코다리냉면: 7,500원"
물고기,서울특별시 광진구 면목로 1 1층,37.5545063,127.074943,일식당,모리아와세 특: 모듬사시미
미가닭도리,서울특별시 광진구 자양로18길 42 1층(구의동),37.5378312,127.0857741,닭볶음탕,"닭도리탕(중): 국내산 생닭을 사용한 정직한 닭도리탕입니다; 뚝배기닭도리탕 (반마리): 14,000원; 떡,라면,비빔밥,칼국수,볶음밥: 3,000원; 쥐포: 10,000원; 닭도리탕(대): 국내산 생닭을 사용한 정직한 닭도리탕입니다; 찹살바베큐통닭: 맛있고 건강한 찹살 바베큐 통닭; 포장시: 11,000원; 닭한마리(중): 국물이 끝내줘요; 닭한마리(대): 국물이 끝내줘요; 생맥주: 4,000원"
미가담,서울특별시 광진구 자양로 165 1층,37.5423758,127.0838741,보리밥,보리밥 제육정식: 보리밥 / 제육볶음 / 나물5가지 / 강된장 / 청국장 / 기본반찬5가지; 보리밥 자반정식: 보리밥 / 자반고등어 / 나물5가지 / 강된장 / 청국장 / 기본반찬5가지; 보리밥: 보리밥 / 나물5가지 / 강된장 / 청국장 / 기본반찬5가지; 자반생선구이: 공기밥 / 자반고등어 / 청국장 / 기본반찬5가지
미가유황오리,서울특별시 광진구 동일로76길 63 1층,37.5681228,127.0820873,오리요리,"오리주물럭 한마리(1kg): 56,000원; 오리주물럭 반마리(500g): 33,000원; 양념주물럭 한마리(1kg): 60,000원; 양념주물럭 반마리(500g): 35,000원; 모듬주물럭(1kg): 60,000원; 훈제오리 한마리(1kg): 62,000원; 훈제오리 반마리(500g): 36,000원"
미가육,서울특별시 광진구 자양로18길 7-1 1층,37.5377441,127.0838289,"육류,고기요리","咪 [ 미 세트 2-3인 ]540g: 삼겹살/오겹살/목살/항정살/모둠야채 구성으로, 미가육의 대표적인 세트 메뉴입니다.; 歌 [ 가 세트 4-5인 ]900g: 삼겹살/오겹살/목살/항정살/차돌박이/모둠야채 구성으로, 4-6인이 드시기 좋은 세트입니다.; 미가숙성삼겹살 (180g): 워터에이징숙성으로 더욱 육즙넘치고 풍미 깊은 미가육 삼겹살; 미가숙성오겹살 (180g): 워터에이징숙성으로 입안 가득한 육즙과 쫄깃한 식감을 자랑하는 미가육 오겹살; 미가숙성목살 (180g): 워터에이징방식으로 숙성해 더욱 부드러운 육질을 자랑하는 미가육 목살; 미가숙성항정살 (180g): 워터에이징으로 숙성해서 더욱 감칠맛있는 부드럽고 고소한 항정살; 미가숙성소갈비살 (180g): 신선한 소갈비살을 워터에이징 방식으로 숙성해 더욱 깊은 고기의 풍미를 느낄 수 있는 소갈비; 미가차돌박이 (180g): 고소한 기름이 풍부하고 부드러운 육질을 자랑하는 미가차돌박이; 통삼겹김치찌개: 삼겹살이 통채로 들어간 대왕사이즈 김치찌개! 고기 먹다 느끼할 때쯤 김치찌개로 속풀이; 차돌된장찌개: 고소한 차돌박이가 듬뿍! 해물 육수베이스의 깊은 풍미가 인상적인 된장찌개; 홍게짬뽕라면: 11,000원; 누룽지된장술밥: 10,000원; 모듬버섯: 다양한 버섯류 (추가메뉴); 계란찜: 신선한 계란과 야채를 뜨끈하게 쪄낸 계란찜; 비빔냉면: 미가육의 특제양념소스가 듬뿍 들어간 비빔냉면"
무조건돼지생고기삼겹살,서울특별시 광진구 면목로 31-1 (군자동),37.5570757,127.0762695,돼지고기구이,"삼겹살: 16,000원; 목삼겹: 16,000원; 항정살: 20,000원; 볶음밥: 2,000원; 공기밥: 1,000원"
무한리필고기굼터,서울특별시 광진구 긴고랑로 42 1층,37.5626435,127.0808076,"육류,고기요리","성인: 16,900원; 공기밥: 1,000원"
무한정수제돈까스,서울특별시 광진구 군자로 102 1층 (군자동),37.5521911,127.0715538,돈가스,"즉석떡볶이정식: 8,000원; 한우사골떡만두국정식: 8,000원; 한우사골떡국정식: 8,000원; 생등심수제돈까스정식: 8,000원; 떡갈비정식: 8,000원"
몽골라운지,서울특별시 광진구 천호대로 606 1층 102호(능동),37.5548074,127.0846726,아시아음식,몽골음식: 변동; 양고기: 변동; 고기만두: 변동
몽글몽글,서울특별시 광진구 광나루로20길 23 1층,37.5457537,127.0744967,두부요리,"콩국수: 국산콩100% 곱게 갈아낸, 잊을수 없는 콩국수를 만나세요. 4철내내 만듭니다; 짬뽕순두부: 몽글몽글 대표메뉴. 국산 고춧가루만 사용합니다. 순한맛/매운만 선택 가능; 통낙지짬뽕순두부: 통낙지 한마리 통째로 올려 원기회복.; 맑은순두부: 오롯이 국산콩 만 담았습니다. 극한의 고소함을 뜨끈하게 즐겨보세요; 콩비지찌개: 국산돼지고기. 잘익은 김치와 어우러진 되비지찌개; 들깨순두부: 든든한 한끼. 고소한 들깨순두부; 眞)) 한우국밥: 100%한우로 정성껏 끓여낸 소고기 뭇국에 수제두부 한조각 퐁당!; 두부김치제육정식: 1등메뉴 두부김치제육. 특제소스 맛에 중독예정; 도토리묵밥(냉/온): 100%도토리가루 로만 제조한 찰진 도토리묵밥. 차갑게/뜨겁게 즐기세요; 두부 부침: 2,500원; 두부조림: 고소한 우리콩두부를 구어서 매콤달콤한 소스를 얹은 뚝배기 두부조림; 황태순두부: 시원한 황태육수에 몽글몽글 순두부가 퐁당. 개운하게 한그릇; 100%도토리묵: 100%도토리가루로만 만들어서 찰지고 쫄깃한 맛; 따뜻한 두부: 해양심층수와 국산콩으로 만든 건강 두부; 쫄깃 만두: 감자피로 쫄깃한 고기만두. 식으면 식을수록 맛있어요~"
몽다래향라관,서울특별시 광진구 동일로18길 23 2층 (자양동),37.5397808,127.0643413,중식당,"쏸차이위: 38,000원"
몽드현,서울특별시 광진구 아차산로78길 167 1층(광장동),37.5478281,127.108727,"카페,디저트",크로플: 프렌치 크로플 (사진과 실물이 상이할 수 있습니다. 사진은 디피용 사진입니다.); 인절미 크로플: 인절미 크로플 (사진과 실물이 상이할 수 있습니다. 사진은 디피용 사진입니다.); 솔티카라멜 크로플: 솔티카라멜 크로플 (사진과 실물이 상이할 수 있습니다. 사진은 디피용 사진입니다.); 글레이즈드 크로플: 글레이즈드 크로플 (사진과 실물이 상이할 수 있습니다. 사진은 디피용 사진입니다.); 쿠앤크 크로플: 쿠앤크 크로플 (사진과 실물이 상이할 수 있습니다. 사진은 디피용 사진입니다.); 콘치즈 크로플: 콘치즈 크로플 (사진과 실물이 상이할 수 있습니다. 사진은 디피용 사진입니다.); 블루베리크림치즈 크로플: 블루베리크림치즈 크로플 (사진과 실물이 상이할 수 있습니다. 사진은 디피용 사진입니다.)
몽아,서울특별시 광진구 면목로 29 1층,37.5568038,127.0760691,요리주점,우리술 하이볼: 누적판매 5000잔 돌파!! 취향대로 즐기는 30가지의 우리술하이볼; 60가지의 다양한 우리술!: 60가지의 다양한 우리술을 맛보세요~; 잔술 샘플러: 다양한 우리술중 3가지를 골라 맛보기!; 하이볼 샘플러: 다양한 우리술중 3가지를 골라 맛보기!; 쓴 꿈: 주인장이 내린 커피로 만든 리큐르와 우리술 보드카로 만든 커피마티니 느낌의 시그니처 칵테일; 1-12월 탄생화 칵테일: 1-12월별 탄생화 칵테일을 우리술로 만들었습니다; 수제 흑임자푸딩 (한정수량): 카페경력 5 년 주인장의 필살기..!!
몽이족발,서울특별시 광진구 군자로 146 1층,37.5544123,127.0755893,"족발,보쌈","몽이족발-(앞다리): 30,000원; 몽이보쌈-(삼겹살): 30,000원; 몽이족발-1인(앞다리): 22,900원; 몽이보쌈-1인(삼겹살): 22,900원; 몽이족발-족발+보쌈: 39,000원; 몽이족발-반반족발(앞다리)*매운,숯불: 41,000원; 몽이족발-숯불(앞다리): 32,000원; 몽이족발-매운(앞다리): 32,000원; 몽이보쌈-고기만 (삼겹살): 25,000원; 몽이족발-고기만 (앞다리): 25,000원"
몽키트위스트도넛,서울특별시 광진구 천호대로111길 40 1층,37.558074,127.0829689,베이커리,"오리지널꽈배기: 2,000원; 진저꿀꽈배기: 2,500원; 레인보우초코링: 2,300원; 딸기초코링: 2,300원; 애플잼시나몬링: 2,500원; 카야잼코코넛링: 2,500원; 몽키바나나크림: 2,900원; 우유크림: 2,900원; 블루베리크림: 2,900원; 땅콩크림: 2,900원; 아메리카노: 2,000원; 카페라떼: 3,500원; 라떼바닐라: 4,000원; 라떼연유: 4,000원; 블루베리바나나요거트: 5,500원"
무무 그릭 요거트,서울특별시 광진구 자양로19길 74 102호,37.5384134,127.0795209,"카페,디저트",플레인 그릭요거트: 무가당 플레인 그릭요거트 꾸덕하게 부드러운 무무 스타일의 그릭요거트; 피치피치 밥무: 플레인 그릭요거트+복숭아+사과+그래놀라+우롱티시럽; 애플카라멜 밥무: 플레인 그릭요거트+카라멜소스+사과+통밀쿠키+브라운치즈; 꿀고구마 밥무: 플레인 그릭요거트+고구마무스+그래놀라+카스테라 그럼블+꿀; 흑임자절미 밥무: 플레인 그릭요거트+흑임자소스+인절미+그래놀라+현미시리얼; 자몽블랙티 밥무: 플레인 그릭요거트+생자몽+파인애플or키위+그래놀라+블랙티시럽; 파인카카 밥무: 플레인 그릭요거트+카야잼+카스테라 크럼블+파인애플; 옛날팥빙수 밥무: 플레인 그릭요거트+미숫가루소스+팥앙금+인절미+그래놀라+현미시리얼; 커피바나나 밥무: 플레인 그릭요거트+바나나+로투스+그래놀라+커피시럽; 플레인 드링크: 설탕의 1/10Kcal 알룰로스로 건강하게; 시그니처 그래놀라: 바삭바삭한 시그니처 그래놀라
무병장수,서울특별시 광진구 자양번영로 65 1층,37.5354406,127.0761517,오리요리,"한방삼계탕: 13,000원; 녹두삼계탕: 15,000원; 들깨삼계탕: 15,000원; 능이삼계탕: 15,000원; 옻삼계탕: 15,000원; 백년삼계탕: 15,000원; 흑임자삼계탕: 15,000원; 장수찜닭 중: 35,000원; 닭볶음탕: 30,000원"
무쇠김치삼겹 군자점,서울특별시 광진구 능동로36길 12 (능동),37.5561125,127.0798465,돼지고기구이,"무쇠김치삼겹: 잘 달궈진 무쇠판에 고기와 김치를 구워드립니다.; 김치전골: 고기를 다 드신후에 주문하시면 불판에 가득 전골을 만들어 드려요! (칼국수별도주문); 미나리무쇠김치삼겹: 14,000원"
무쇠집,서울특별시 광진구 뚝섬로 743 1층 (구의동),37.5346485,127.0913459,돼지고기구이,"생삼겹살: 16,000원; 목살: 16,000원; 항정살: 18,000원; 갈매기살: 17,000원; 소막창: 18,000원; 갈비살: 19,000원; 꽃살: 27,000원; 특 등심: 39,000원; 셋트메뉴 A: 특등심+꽃살+갈비살; 셋트메뉴 B: 특등심+꽃살+삼겹살; 셋트메뉴 C: 꽃살+항정살+삼겹살; 셋트메뉴 D: 삼겹살+항정살+목살"
무애,서울특별시 광진구 뚝섬로26길 5 1층 (자양동),37.536098,127.0646475,와인,"무애 만둣국: 돼지고기와 여러 야채들을 만두소로하여 빗어낸 만두와 야채육수와,닭육수를 블랜딩한 따뜻한음식; 스폐셜 메뉴: 상시 메뉴가 아닌 매장 상황상 있을때도 업을때도 있어서 방문전 문의주세요:); 스파이스 웨지 포테이토 튀김: 12,000원; 단새우 토마토 콜드 파스타(예약메뉴): 겨울철에 손질해둔 남해안과 제주도 부근에 잡히 단새우를 주재료로 차갑게 먹는 콜드파스타; 야끼소바: 돼지고기와 여러가지 야채들을 함께, 중국의 장과 야끼소바 소스를 섞어 볶아낸 볶음면 요리; 고등어 세비체(예약메뉴): 겨울에 작업해둔 초절임한 고등어를 세비체의 형태로 해석해서 제공되는 최소 하루전 예약메뉴; 통 오리다리살 스테이크(매주수량한정): 프렌치 조리법인 콩피조리를 통해 여러가지 허브류등과 향신채들로 향을 입혀, 제공되는 메뉴; 브로콜리 & 에그 (예약메뉴): 16,000원; 아발로니버터구이: 19,000원; 포테이토사라다: 15,000원; 가지요리: 가지의 흡수성을 이용하여 직접 만든 타레소스와 함께 졸여내어 시소,초생강과 함께 먹는 메뉴; 나폴리탄 스파게티니: 소시지,피망,양파 야채와 함께 토마토 베이스소스에 입안가득 담아 편하게 먹을 수 있는 메뉴; 마파두부(예약메뉴): 6가지의 콩으로 만든 장류와 갈아낸 돼지고기 사용하여 조금은 다른 느낌으로 만들어낸 음식"
무유(MooU),서울특별시 광진구 능동로35길 22 1층,37.5570979,127.0779556,술집,"조개 술찜: 제철 조개와 홍가리비가 들어간 술찜 입니다.; 곱도리탕: 직접 손질한 곱창과 사골 육수 무유만의 비법소스로 만든 순살 곱도리탕 입니다.; 베이컨 김치볶음밥& 소세지: 13,000원; 챠슈 숙주볶음: 삼겹살을 말아 4시간 삶은 챠슈를 올려드리는 음식입니다.; 수제 가라아게&샐러드: 17,000원; 매콤크림파스타: 17,000원; 엔쵸비파스타: 17,000원; 백명란 & 편육: 16,000원; 야끼소바: 16,000원; 일본식 오뎅탕: 각종 야채와 디포리로 직접 육수를 내어 만든 오뎅탕입니다.; 모듬 감자프라이 (트러플오일): 14,000원; 수리남 잔슨빌 소세지: 16,000원; 과일모듬(멜론,파인,오랜지,포도): 16,000원; 멜론 프로슈토: 15,000원; 모찌리도후: 9,000원"
옥문,서울특별시 광진구 광나루로56길 29 프라임상가지하1층108,37.5370933,127.0976075,중식당,"짬뽕: 10,000원"
명태작업실,서울특별시 광진구 자양로 296 104호,37.5520577,127.0926398,"맥주,호프",명작 먹태: 강원도 덕장에서 올라온 보들보들 먹태.껍질튀김과 솔살을 찢어 드린 최고의 먹태 ! 강력추천합니다.; 쉬림프 콘 페스토피자: 직접 제조한 수제소스와 바질향이 느낄수 있는 피자. 수제피자의 지수!
명품육사 우향우,서울특별시 광진구 능동로13길 88 1층 일부호,37.5455004,127.0686379,소고기구이,"한우육사시미: 1인 180g; 한우육회: 200g; 한우육사세트: 47,000원; 한우 특수부위구이: 180g; 한우육회비빔밥: 10,000원; 한우육개장: 10,000원; 한우듬뿍 라면: 5,000원"
